algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo_ms
Mergesort,21000000,2,2,260523456,1024891136,509.321567
Quicksort,21000000,2,2,1005355356,2002248042,1827.927758
Heapsort,21000000,2,2,912050274,1431075408,1678.375573
Contagem,21000000,2,2,20999999,42000000,142.551996
Balde,21000000,2,2,41999999,84000000,737.896891
Radixsort C.,21000000,2,2,0,378000000,2229.958386
Radixsort B.,21000000,2,2,0,378000000,26330.902363
Shellsort,21000000,2,3,542218135,950860432,428.561220
Mergesort,21000000,2,3,260523456,1024891136,513.205765
Quicksort,21000000,2,3,986601606,1962740923,1855.333507
Heapsort,21000000,2,3,912050274,1431075408,1677.602472
Contagem,21000000,2,3,20999999,42000000,142.936859
Balde,21000000,2,3,41999999,84000000,744.419652
Radixsort C.,21000000,2,3,0,378000000,2220.073339
Radixsort B.,21000000,2,3,0,378000000,26315.157257
Shellsort,21000000,3,1,848349376,1254965344,2755.394320
Mergesort,21000000,3,1,484706930,1008567183,2012.893353
Quicksort,21000000,3,1,989472244,1957220132,2695.669305
Heapsort,21000000,3,1,943250066,1477875096,5749.261390
Contagem,21000000,3,1,20999999,42000013,1213.589851
Balde,21000000,3,1,42723733,84723747,10666.430045
Radixsort C.,21000000,3,1,0,378000000,1939.118338
Radixsort B.,21000000,3,1,0,378000000,34742.593207
Shellsort,21000000,3,2,848462790,1255078498,2758.800641
Mergesort,21000000,3,2,484703546,1008566660,2011.523924
Quicksort,21000000,3,2,1013721069,2042445203,2703.535842
Heapsort,21000000,3,2,943244484,1477866723,5755.418707
Contagem,21000000,3,2,20999999,42000015,1151.656545
Balde,21000000,3,2,42726072,84726088,10653.473877
Radixsort C.,21000000,3,2,0,378000000,1945.270086
Radixsort B.,21000000,3,2,0,378000000,34737.264575
Shellsort,21000000,3,3,848176847,1254789605,2757.353432
Mergesort,21000000,3,3,484704405,1008562690,2010.860214
Quicksort,21000000,3,3,973449361,1938136687,2713.505390
Heapsort,21000000,3,3,943244456,1477866681,5757.669418
Contagem,21000000,3,3,20999999,42000020,1198.644327
Balde,21000000,3,3,42725862,84725883,10705.853402
Radixsort C.,21000000,3,3,0,378000000,1933.714717
Radixsort B.,21000000,3,3,0,378000000,34845.888757
Shellsort,22000000,1,1,416428366,832856732,355.302773
Mergesort,22000000,1,1,263939008,802384576,442.579132
Quicksort,22000000,1,1,1040929452,2052405824,1937.831322
Heapsort,22000000,1,1,1028327866,1608491796,1700.471778
Contagem,22000000,1,1,21999999,65999999,145.425945
Balde,22000000,1,1,43999999,109999999,841.881543
Radixsort C.,22000000,1,1,0,396000000,1921.845392
Radixsort B.,22000000,1,1,0,396000000,16905.210905
Shellsort,22000000,1,2,416428366,832856732,354.684702
Mergesort,22000000,1,2,263939008,802384576,443.145204
Quicksort,22000000,1,2,1065067294,2150318581,1962.688260
Heapsort,22000000,1,2,1028327866,1608491796,1648.273451
Contagem,22000000,1,2,21999999,65999999,144.415978
Balde,22000000,1,2,43999999,109999999,844.917835
Radixsort C.,22000000,1,2,0,396000000,1930.300495
Radixsort B.,22000000,1,2,0,396000000,16662.761110
Shellsort,22000000,1,3,416428366,832856732,354.946003
Mergesort,22000000,1,3,263939008,802384576,440.484216
Quicksort,22000000,1,3,1063343184,2123087277,1906.417802
Heapsort,22000000,1,3,1028327866,1608491796,1623.152655
Contagem,22000000,1,3,21999999,65999999,144.429202
Balde,22000000,1,3,43999999,109999999,840.522300
Radixsort C.,22000000,1,3,0,396000000,1914.738863
Radixsort B.,22000000,1,3,0,396000000,16661.913689
Shellsort,22000000,2,1,570548763,1000490650,448.536831
Mergesort,22000000,2,1,274506560,1076891136,536.414660
Quicksort,22000000,2,1,1024174628,2057113391,1920.698795
Heapsort,22000000,2,1,958750390,1504125582,1757.751850
Contagem,22000000,2,1,21999999,44000000,151.387272
Balde,22000000,2,1,43999999,88000000,783.523653
Radixsort C.,22000000,2,1,0,396000000,2331.714901
Radixsort B.,22000000,2,1,0,396000000,21066.348608
Shellsort,22000000,2,2,570548763,1000490650,450.182503
Mergesort,22000000,2,2,274506560,1076891136,539.471471
Quicksort,22000000,2,2,1070878273,2128220594,1959.795377
Heapsort,22000000,2,2,958750390,1504125582,1761.226099
Contagem,22000000,2,2,21999999,44000000,150.925815
Balde,22000000,2,2,43999999,88000000,774.592789
Radixsort C.,22000000,2,2,0,396000000,2333.051675
Radixsort B.,22000000,2,2,0,396000000,21222.045748
Shellsort,22000000,2,3,570548763,1000490650,451.290124
Mergesort,22000000,2,3,274506560,1076891136,537.567555
Quicksort,22000000,2,3,1091069061,2145369333,1949.622519
Heapsort,22000000,2,3,958750390,1504125582,1758.097901
Contagem,22000000,2,3,21999999,44000000,149.848091
Balde,22000000,2,3,43999999,88000000,775.845581
Radixsort C.,22000000,2,3,0,396000000,2335.232787
Radixsort B.,22000000,2,3,0,396000000,21007.430280
Shellsort,22000000,3,1,890966422,1318268879,2894.071891
Mergesort,22000000,3,1,509307754,1059554637,2116.577185
Quicksort,22000000,3,1,1017326785,2016216854,2854.526176
Heapsort,22000000,3,1,991259064,1552888593,6105.655007
Contagem,22000000,3,1,21999999,44000020,1239.805672
Balde,22000000,3,1,44756724,88756745,8308.264019
Radixsort C.,22000000,3,1,0,396000000,2032.826473
Radixsort B.,22000000,3,1,0,396000000,37125.843777
Shellsort,22000000,3,2,891193693,1318504810,2895.524047
Mergesort,22000000,3,2,509303144,1059551492,2116.057846
Quicksort,22000000,3,2,1054635834,2122243249,2851.872865
Heapsort,22000000,3,2,991254342,1552881510,6096.087481
Contagem,22000000,3,2,21999999,44000015,1247.325418
Balde,22000000,3,2,44754925,88754941,8267.919834
Radixsort C.,22000000,3,2,0,396000000,2029.970789
Radixsort B.,22000000,3,2,0,396000000,36613.788443
Shellsort,22000000,3,3,891288271,1318599562,2900.188652
Mergesort,22000000,3,3,509305716,1059552478,2113.814291
Quicksort,22000000,3,3,1043953949,2098852450,2851.459908
Heapsort,22000000,3,3,991253220,1552879827,6085.571602
Contagem,22000000,3,3,21999999,44000020,1234.019984
Balde,22000000,3,3,44756103,88756124,11308.528308
Radixsort C.,22000000,3,3,0,396000000,2023.710293
Radixsort B.,22000000,3,3,0,396000000,36669.702347
Shellsort,23000000,1,1,436428366,872856732,369.383602
Mergesort,23000000,1,1,276838336,841283904,466.999511
Quicksort,23000000,1,1,1099356917,2175845772,2062.364138
Heapsort,23000000,1,1,1078212118,1686318174,1685.375363
Contagem,23000000,1,1,22999999,68999999,153.340943
Balde,23000000,1,1,45999999,114999999,882.085230
Radixsort C.,23000000,1,1,0,414000000,2018.863790
Radixsort B.,23000000,1,1,0,414000000,22376.257391
Shellsort,23000000,1,2,436428366,872856732,370.775316
Mergesort,23000000,1,2,276838336,841283904,465.202356
Quicksort,23000000,1,2,1095136818,2187882464,2025.251638
Heapsort,23000000,1,2,1078212118,1686318174,1688.639124
Contagem,23000000,1,2,22999999,68999999,152.898340
Balde,23000000,1,2,45999999,114999999,879.902780
Radixsort C.,23000000,1,2,0,414000000,2019.872744
Radixsort B.,23000000,1,2,0,414000000,22432.203374
Shellsort,23000000,1,3,436428366,872856732,370.400020
Mergesort,23000000,1,3,276838336,841283904,463.344987
Quicksort,23000000,1,3,1090790640,2175420221,2036.497332
Heapsort,23000000,1,3,1078212118,1686318174,1698.042254
Contagem,23000000,1,3,22999999,68999999,152.424240
Balde,23000000,1,3,45999999,114999999,887.109797
Radixsort C.,23000000,1,3,0,414000000,2016.464400
Radixsort B.,23000000,1,3,0,414000000,22406.204424
Shellsort,23000000,2,1,591994416,1044599696,469.643549
Mergesort,23000000,2,1,287607232,1128891136,565.695851
Quicksort,23000000,2,1,1087435336,2160891099,2021.360628
Heapsort,23000000,2,1,1004875658,1576313484,1836.395204
Contagem,23000000,2,1,22999999,46000000,155.950774
Balde,23000000,2,1,45999999,92000000,814.260257
Radixsort C.,23000000,2,1,0,414000000,2443.633088
Radixsort B.,23000000,2,1,0,414000000,30816.342368
Shellsort,23000000,2,2,591994416,1044599696,468.765318
Mergesort,23000000,2,2,287607232,1128891136,564.796242
Quicksort,23000000,2,2,1091956981,2178115017,2016.307951
Heapsort,23000000,2,2,1004875658,1576313484,1839.828331
Contagem,23000000,2,2,22999999,46000000,154.712538
Balde,23000000,2,2,45999999,92000000,818.939667
Radixsort C.,23000000,2,2,0,414000000,2439.804034
Radixsort B.,23000000,2,2,0,414000000,30000.485768
Shellsort,23000000,2,3,591994416,1044599696,471.938980
Mergesort,23000000,2,3,287607232,1128891136,566.482828
Quicksort,23000000,2,3,1106976442,2198778591,2057.015702
Heapsort,23000000,2,3,1004875658,1576313484,1840.607717
Contagem,23000000,2,3,22999999,46000000,154.883109
Balde,23000000,2,3,45999999,92000000,814.248077
Radixsort C.,23000000,2,3,0,414000000,2444.200846
Radixsort B.,23000000,2,3,0,414000000,30011.781507
Shellsort,23000000,3,1,934314173,1382383411,3035.920645
Mergesort,23000000,3,1,533922255,1110711265,2247.443600
Quicksort,23000000,3,1,1067636138,2142826228,2992.242874
Heapsort,23000000,3,1,1039365072,1628047605,6427.366786
Contagem,23000000,3,1,22999999,46000023,1263.439167
Balde,23000000,3,1,46777378,92777402,12009.313006
Radixsort C.,23000000,3,1,0,414000000,2122.307705
Radixsort B.,23000000,3,1,0,414000000,38913.381203
Shellsort,23000000,3,2,934260545,1382329992,3045.511892
Mergesort,23000000,3,2,533924409,1110714554,2223.513576
Quicksort,23000000,3,2,1122366909,2226669420,2970.067548
Heapsort,23000000,3,2,1039368662,1628052990,6434.360034
Contagem,23000000,3,2,22999999,46000015,1290.561483
Balde,23000000,3,2,46777804,92777820,11894.369289
Radixsort C.,23000000,3,2,0,414000000,2116.638918
Radixsort B.,23000000,3,2,0,414000000,38758.744081
Shellsort,23000000,3,3,935041959,1383111222,3046.995409
Mergesort,23000000,3,3,533921487,1110709353,2256.035756
Quicksort,23000000,3,3,1101898431,2189535845,2981.235626
Heapsort,23000000,3,3,1039346036,1628019051,6465.617735
Contagem,23000000,3,3,22999999,46000011,1293.396685
Balde,23000000,3,3,46778688,92778700,12036.254900
Radixsort C.,23000000,3,3,0,414000000,2119.080476
Radixsort B.,23000000,3,3,0,414000000,38923.626880
Shellsort,24000000,1,1,456428366,912856732,388.826713
Mergesort,24000000,1,1,289779456,880225024,484.022748
Quicksort,24000000,1,1,1151442683,2335923654,2085.629628
Heapsort,24000000,1,1,1128099342,1764149010,1768.128515
Contagem,24000000,1,1,23999999,71999999,158.816487
Balde,24000000,1,1,47999999,119999999,920.455013
Radixsort C.,24000000,1,1,0,432000000,2092.041075
Radixsort B.,24000000,1,1,0,432000000,16211.222586
Shellsort,24000000,1,2,456428366,912856732,389.964652
Mergesort,24000000,1,2,289779456,880225024,483.595546
Quicksort,24000000,1,2,1139938145,2281705105,2176.026612
Heapsort,24000000,1,2,1128099342,1764149010,1763.249638
Contagem,24000000,1,2,23999999,71999999,158.594351
Balde,24000000,1,2,47999999,119999999,922.465159
Radixsort C.,24000000,1,2,0,432000000,2104.313725
Radixsort B.,24000000,1,2,0,432000000,16092.285709
Shellsort,24000000,1,3,456428366,912856732,388.255710
Mergesort,24000000,1,3,289779456,880225024,486.463732
Quicksort,24000000,1,3,1130401263,2282192407,2184.680165
Heapsort,24000000,1,3,1128099342,1764149010,1762.879854
Contagem,24000000,1,3,23999999,71999999,159.488089
Balde,24000000,1,3,47999999,119999999,919.897525
Radixsort C.,24000000,1,3,0,432000000,2100.055978
Radixsort B.,24000000,1,3,0,432000000,16146.959408
Shellsort,24000000,2,1,633523458,1110297560,501.866264
Mergesort,24000000,2,1,300666112,1180891136,607.668861
Quicksort,24000000,2,1,1142657287,2273146378,2168.438238
Heapsort,24000000,2,1,1051331214,1648996818,1917.642386
Contagem,24000000,2,1,23999999,48000000,166.442752
Balde,24000000,2,1,47999999,96000000,860.274772
Radixsort C.,24000000,2,1,0,432000000,2556.673721
Radixsort B.,24000000,2,1,0,432000000,21643.416154
Shellsort,24000000,2,2,633523458,1110297560,500.185146
Mergesort,24000000,2,2,300666112,1180891136,588.146500
Quicksort,24000000,2,2,1136207606,2298870083,2163.194988
Heapsort,24000000,2,2,1051331214,1648996818,1920.677879
Contagem,24000000,2,2,23999999,48000000,167.417042
Balde,24000000,2,2,47999999,96000000,856.839179
Radixsort C.,24000000,2,2,0,432000000,2551.377852
Radixsort B.,24000000,2,2,0,432000000,21661.560546
Shellsort,24000000,2,3,633523458,1110297560,500.464001
Mergesort,24000000,2,3,300666112,1180891136,584.863695
Quicksort,24000000,2,3,1161495076,2297502661,2167.160096
Heapsort,24000000,2,3,1051331214,1648996818,1920.922018
Contagem,24000000,2,3,23999999,48000000,162.872545
Balde,24000000,2,3,47999999,96000000,853.483025
Radixsort C.,24000000,2,3,0,432000000,2523.995057
Radixsort B.,24000000,2,3,0,432000000,21681.724220
Shellsort,24000000,3,1,978088849,1446897602,3179.935598
Mergesort,24000000,3,1,558569104,1162003629,2320.773798
Quicksort,24000000,3,1,1157038479,2290259466,3089.294335
Heapsort,24000000,3,1,1087550894,1703326338,6780.971531
Contagem,24000000,3,1,23999999,48000018,1329.966810
Balde,24000000,3,1,48785575,96785594,12522.015386
Radixsort C.,24000000,3,1,0,432000000,2220.767512
Radixsort B.,24000000,3,1,0,432000000,40658.697214
Shellsort,24000000,3,2,978237680,1447049235,3173.703024
Mergesort,24000000,3,2,558566252,1162003318,2334.321038
Quicksort,24000000,3,2,1175752247,2320504249,3126.643629
Heapsort,24000000,3,2,1087550226,1703325336,6763.837345
Contagem,24000000,3,2,23999999,48000017,1339.406591
Balde,24000000,3,2,48787860,96787878,12607.552363
Radixsort C.,24000000,3,2,0,432000000,2222.126284
Radixsort B.,24000000,3,2,0,432000000,40672.054660
Shellsort,24000000,3,3,978410780,1447223038,3179.342865
Mergesort,24000000,3,3,558572961,1162006651,2319.667483
Quicksort,24000000,3,3,1171235224,2297730347,3130.377134
Heapsort,24000000,3,3,1087526070,1703289102,6761.786019
Contagem,24000000,3,3,23999999,48000013,1324.636749
Balde,24000000,3,3,48786561,96786575,12529.106274
Radixsort C.,24000000,3,3,0,432000000,2220.448470
Radixsort B.,24000000,3,3,0,432000000,40710.436752
Shellsort,25000000,1,1,476428366,952856732,405.761102
Mergesort,25000000,1,1,303611776,920057344,510.540108
Quicksort,25000000,1,1,1231611360,2460221910,2250.980923
Heapsort,25000000,1,1,1177985146,1841977716,1839.150819
Contagem,25000000,1,1,24999999,74999999,164.004152
Balde,25000000,1,1,49999999,124999999,985.575993
Radixsort C.,25000000,1,1,0,450000000,2189.857841
Radixsort B.,25000000,1,1,0,450000000,25711.931721
Shellsort,25000000,1,2,476428366,952856732,406.026551
Mergesort,25000000,1,2,303611776,920057344,509.000295
Quicksort,25000000,1,2,1170370935,2337672178,2241.014210
Heapsort,25000000,1,2,1177985146,1841977716,1842.256615
Contagem,25000000,1,2,24999999,74999999,164.548344
Balde,25000000,1,2,49999999,124999999,958.405007
Radixsort C.,25000000,1,2,0,450000000,2187.507915
Radixsort B.,25000000,1,2,0,450000000,25666.936086
Shellsort,25000000,1,3,476428366,952856732,407.130565
Mergesort,25000000,1,3,303611776,920057344,505.644771
Quicksort,25000000,1,3,1222036537,2422552996,2242.083637
Heapsort,25000000,1,3,1177985146,1841977716,1849.672153
Contagem,25000000,1,3,24999999,74999999,164.500424
Balde,25000000,1,3,49999999,124999999,958.075046
Radixsort C.,25000000,1,3,0,450000000,2209.851749
Radixsort B.,25000000,1,3,0,450000000,25715.766368
Shellsort,25000000,2,1,659001783,1156767722,521.255475
Mergesort,25000000,2,1,312833792,1232891136,611.347251
Quicksort,25000000,2,1,1177470540,2336178417,2160.242481
Heapsort,25000000,2,1,1097545398,1721318094,2004.224140
Contagem,25000000,2,1,24999999,50000000,169.102048
Balde,25000000,2,1,49999999,100000000,877.172533
Radixsort C.,25000000,2,1,0,450000000,2659.845294
Radixsort B.,25000000,2,1,0,450000000,33110.278583
Shellsort,25000000,2,2,659001783,1156767722,525.522720
Mergesort,25000000,2,2,312833792,1232891136,612.000037
Quicksort,25000000,2,2,1187531521,2383106674,2196.206065
Heapsort,25000000,2,2,1097545398,1721318094,2011.703137
Contagem,25000000,2,2,24999999,50000000,169.734956
Balde,25000000,2,2,49999999,100000000,890.681586
Radixsort C.,25000000,2,2,0,450000000,2645.037120
Radixsort B.,25000000,2,2,0,450000000,33320.207048
Shellsort,25000000,2,3,659001783,1156767722,519.413967
Mergesort,25000000,2,3,312833792,1232891136,612.523059
Quicksort,25000000,2,3,1202549624,2407005127,2236.144096
Heapsort,25000000,2,3,1097545398,1721318094,2011.346830
Contagem,25000000,2,3,24999999,50000000,171.334582
Balde,25000000,2,3,49999999,100000000,886.751534
Radixsort C.,25000000,2,3,0,450000000,2654.004931
Radixsort B.,25000000,2,3,0,450000000,33324.651802
Shellsort,25000000,3,1,1021884538,1511360453,3323.188062
Mergesort,25000000,3,1,583233246,1213451786,2423.110676
Quicksort,25000000,3,1,1167396410,2323342394,3247.758695
Heapsort,25000000,3,1,1135792292,1778688435,7078.123810
Contagem,25000000,3,1,24999999,50000020,1383.879088
Balde,25000000,3,1,50783824,100783845,13099.611999
Radixsort C.,25000000,3,1,0,450000000,2310.108449
Radixsort B.,25000000,3,1,0,450000000,42433.565342
Shellsort,25000000,3,2,1021646657,1511121580,3317.080550
Mergesort,25000000,3,2,583232552,1213457182,2424.288249
Quicksort,25000000,3,2,1142171830,2276538316,3255.802767
Heapsort,25000000,3,2,1135790788,1778686179,7064.279989
Contagem,25000000,3,2,24999999,50000015,1367.318342
Balde,25000000,3,2,50783216,100783232,13146.007513
Radixsort C.,25000000,3,2,0,450000000,2303.244664
Radixsort B.,25000000,3,2,0,450000000,42471.725543
Shellsort,25000000,3,3,1021696786,1511172479,3326.308033
Mergesort,25000000,3,3,583233602,1213453310,2422.400442
Quicksort,25000000,3,3,1201808379,2444025475,3225.491035
Heapsort,25000000,3,3,1135785754,1778678628,7094.028618
Contagem,25000000,3,3,24999999,50000021,1385.712292
Balde,25000000,3,3,50783572,100783594,13118.434345
Radixsort C.,25000000,3,3,0,450000000,2324.623401
Radixsort B.,25000000,3,3,0,450000000,42490.778883
Shellsort,26000000,1,1,496428366,992856732,420.613712
Mergesort,26000000,1,1,315913024,958358592,534.398843
Quicksort,26000000,1,1,1233573242,2491192627,2371.673047
Heapsort,26000000,1,1,1227870942,1919806410,1914.882882
Contagem,26000000,1,1,25999999,77999999,170.710879
Balde,26000000,1,1,51999999,129999999,1002.836947
Radixsort C.,26000000,1,1,0,468000000,2297.598260
Radixsort B.,26000000,1,1,0,468000000,21571.239915
Shellsort,26000000,1,2,496428366,992856732,423.881008
Mergesort,26000000,1,2,315913024,958358592,529.608085
Quicksort,26000000,1,2,1289900661,2549615616,2345.879891
Heapsort,26000000,1,2,1227870942,1919806410,1927.959657
Contagem,26000000,1,2,25999999,77999999,171.516092
Balde,26000000,1,2,51999999,129999999,996.238513
Radixsort C.,26000000,1,2,0,468000000,2282.991343
Radixsort B.,26000000,1,2,0,468000000,21494.415103
Shellsort,26000000,1,3,496428366,992856732,422.473134
Mergesort,26000000,1,3,315913024,958358592,528.079291
Quicksort,26000000,1,3,1232465063,2480830464,2297.252360
Heapsort,26000000,1,3,1227870942,1919806410,1923.957149
Contagem,26000000,1,3,25999999,77999999,171.181273
